pclass,age,sibsp,parch,fare,embarked,class,who,embark_town,male,alone,with someone
0.8611734421236896,-0.5758278907146186,0.4324599737659363,-0.490542484933614,-0.5177793956177681,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
-1.504182945576044,0.6170876329375824,0.4324599737659363,-0.490542484933614,0.7349129893930023,-1.9233388380777832,0.39908309698290967,1.29384882384905,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.2775990098015683,-0.5003856240956646,-0.490542484933614,-0.5045742764081963,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,0.8297738186782797,0.0
-1.504182945576044,0.39341597225279473,0.4324599737659363,-0.490542484933614,0.37919055365462345,0.5823231422796767,0.39908309698290967,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,0.39341597225279473,-0.5003856240956646,-0.490542484933614,-0.5021288839619793,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.4941412540756561,-0.6705078478990533,-0.8512761118152564,-0.35141572993430964,-0.6705078478990533,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,1.8100031565897834,-0.5003856240956646,-0.490542484933614,0.35498116843707517,0.5823231422796767,0.39908309698290967,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-2.0669722952798697,2.298151169489138,0.7196581365792541,-0.2473189910661691,0.5823231422796767,-0.8512761118152564,-1.9966802837176694,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.20304178957330576,-0.5003856240956646,1.9298587580921223,-0.44180985572661263,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
-0.32150475172617726,-1.172285652540719,0.4324599737659363,-0.490542484933614,-0.07133290012473884,-1.9233388380777832,1.6494423057810759,-1.9966802837176694,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-1.9178578548233447,0.4324599737659363,0.7196581365792541,-0.3329077266837637,0.5823231422796767,-0.8512761118152564,-1.9966802837176694,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
-1.504182945576044,2.1082320375028334,-0.5003856240956646,-0.490542484933614,-0.140210801921865,0.5823231422796767,0.39908309698290967,1.29384882384905,0.5823231422796767,-1.3216151734399342,0.8297738186782797,0.0
0.8611734421236896,-0.7249423311711437,-0.5003856240956646,-0.490542484933614,-0.5021288839619793,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,0.6916448531658449,0.4324599737659363,5.5604606226307265,-0.04777496745486286,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-1.172285652540719,-0.5003856240956646,-0.490542484933614,-0.5059593466897336,0.5823231422796767,-0.8512761118152564,-1.9966802837176694,0.5823231422796767,-1.3216151734399342,0.8297738186782797,0.0
-0.32150475172617726,1.884560376818046,-0.5003856240956646,-0.490542484933614,-0.34660192438257886,0.5823231422796767,1.6494423057810759,1.29384882384905,0.5823231422796767,-1.3216151734399342,0.8297738186782797,0.0
0.8611734421236896,-2.0669722952798697,3.2309967673507387,0.7196581365792541,-0.08983571752979504,-0.6705078478990533,-0.8512761118152564,-1.9966802837176694,-0.6705078478990533,0.7566499084579774,-1.2051476890327395,0.0
-0.32150475172617726,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.4052913430917866,0.5823231422796767,1.6494423057810759,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,0.09518709133974447,0.4324599737659363,-0.490542484933614,-0.30747564524310705,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5182684741070115,-1.9233388380777832,-0.8512761118152564,1.29384882384905,-1.9233388380777832,-1.3216151734399342,0.8297738186782797,0.0
-0.32150475172617726,0.39341597225279473,-0.5003856240956646,-0.490542484933614,-0.15097052868521976,0.5823231422796767,1.6494423057810759,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
-0.32150475172617726,0.3188587520245322,-0.5003856240956646,-0.490542484933614,-0.4052913430917866,0.5823231422796767,1.6494423057810759,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-1.0977284323124565,-0.5003856240956646,-0.490542484933614,-0.5025357972650298,-0.6705078478990533,-0.8512761118152564,-1.9966802837176694,-0.6705078478990533,-1.3216151734399342,0.8297738186782797,0.0
-1.504182945576044,-0.1284845693450432,-0.5003856240956646,-0.490542484933614,0.03487929722727139,0.5823231422796767,0.39908309698290967,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-1.6196289739102945,2.298151169489138,0.7196581365792541,-0.2473189910661691,0.5823231422796767,-0.8512761118152564,-1.9966802837176694,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,0.6170876329375824,0.4324599737659363,5.5604606226307265,-0.04557411425326755,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5182684741070115,-1.9233388380777832,-0.8512761118152564,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,-0.7994995513994062,2.298151169489138,1.9298587580921223,4.485493549342191,0.5823231422796767,0.39908309698290967,-0.35141572993430964,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5054702682004902,-0.6705078478990533,-0.8512761118152564,1.29384882384905,-0.6705078478990533,-1.3216151734399342,0.8297738186782797,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5051455200836326,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,0.7662020733941075,-0.5003856240956646,-0.490542484933614,-0.11730627811361818,-1.9233388380777832,0.39908309698290967,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,-0.001834543505120879,0.4324599737659363,-0.490542484933614,2.206794702771008,-1.9233388380777832,0.39908309698290967,1.29384882384905,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5079978258329001,-0.6705078478990533,-0.8512761118152564,1.29384882384905,-0.6705078478990533,-1.3216151734399342,0.8297738186782797,0.0
-0.32150475172617726,2.704689799328934,-0.5003856240956646,-0.490542484933614,-0.45419919201612635,0.5823231422796767,1.6494423057810759,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,-0.1284845693450432,0.4324599737659363,-0.490542484933614,0.9479066714585022,-1.9233388380777832,0.39908309698290967,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,-1.2051476890327395,0.0
-1.504182945576044,0.9153165138506326,0.4324599737659363,-0.490542484933614,0.3576711001279139,0.5823231422796767,0.39908309698290967,-0.35141572993430964,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5181863089208186,-1.9233388380777832,-0.8512761118152564,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-0.6503851109428811,-0.5003856240956646,-0.490542484933614,-0.5021288839619793,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-0.8740567716276688,1.365305571627537,-0.490542484933614,-0.30747564524310705,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-1.172285652540719,0.4324599737659363,-0.490542484933614,-0.4396892113972532,-1.9233388380777832,-0.8512761118152564,-1.9966802837176694,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,0.7662020733941075,0.4324599737659363,-0.490542484933614,-0.47425141007510563,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
-0.32150475172617726,-0.20304178957330576,0.4324599737659363,-0.490542484933614,-0.2487862265338993,0.5823231422796767,1.6494423057810759,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5051455200836326,-1.9233388380777832,-0.8512761118152564,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,0.8297738186782797,0.0
-0.32150475172617726,-1.9924150750516072,0.4324599737659363,1.9298587580921223,0.15380753529960994,-1.9233388380777832,1.6494423057810759,-1.9966802837176694,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-0.7994995513994062,-0.5003856240956646,-0.490542484933614,-0.5054702682004902,-0.6705078478990533,-0.8512761118152564,1.29384882384905,-0.6705078478990533,-1.3216151734399342,0.8297738186782797,0.0
0.8611734421236896,-0.001834543505120879,-0.5003856240956646,-0.490542484933614,-0.5021288839619793,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
0.8611734421236896,-0.001834543505120879,0.4324599737659363,-0.490542484933614,-0.3563834941674468,-0.6705078478990533,-0.8512761118152564,-0.35141572993430964,-0.6705078478990533,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.001834543505120879,1.365305571627537,-0.490542484933614,-0.23549894213813463,-1.9233388380777832,-0.8512761118152564,-0.35141572993430964,-1.9233388380777832,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.8740567716276688,0.4324599737659363,-0.490542484933614,-0.3113882731570542,0.5823231422796767,-0.8512761118152564,1.29384882384905,0.5823231422796767,-1.3216151734399342,-1.2051476890327395,0.0
0.8611734421236896,-1.694186194138557,3.2309967673507387,0.7196581365792541,0.11679994417554052,0.5823231422796767,-0.8512761118152564,-1.9966802837176694,0.5823231422796767,0.7566499084579774,-1.2051476890327395,0.0
0.8611734421236896,-0.6503851109428811,-0.5003856240956646,-0.490542484933614,-0.5070196688544133,0.5823231422796767,-0.8512761118152564,-0.35141572993430964,0.5823231422796767,0.7566499084579774,0.8297738186782797,0.0
-1.504182945576044,1.4372170554484704,0.4324599737659363,-0.490542484933614,0.8414518911758273,-1.9233388380777832,0.39908309698290967,1.29384882384905,-1.9233388380777832,-1.3216151734399342,-1.2051476890327395,0.0
